Id	WT30_a	WT30_b	WT30_c	SDS_a	SDS_b	SDS_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.SDS_a	norm.SDS_b	norm.SDS_c	baseMean	WT	SDS	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_01800	4059	2143	2962	1843	2357	1586	2878	2607	3351	2027	1875	1885	2437.32	2945	1929	0.655	-0.611	2.75720211119523e-06	5.86186354800191e-05	0.0085	0.0167	0.0118	0.0118	TRUE	0.1751
CNAG_01753	19364	12621	12258	9585	9398	6500	13732	15355	13870	10543	7477	7723	11449.96	14319	8581	0.599	-0.739	3.06245699843334e-06	6.41036523560954e-05	0.0215	0.015	0.018	0.018	TRUE	0.4885
CNAG_05874	17900	9465	6600	4088	7308	4886	12693	11516	7468	4497	5814	5806	7965.49	10559	5372	0.509	-0.975	3.22255714665089e-06	6.72473309802658e-05	0.0434	0.0152	0.0315	0.0315	TRUE	0.7207
CNAG_01690	2464	1675	1325	1072	1171	861	1747	2038	1499	1179	932	1023	1403.03	1761	1045	0.593	-0.754	3.27689591842298e-06	6.81714972967628e-05	0.0178	0.0183	0.0182	0.0182	TRUE	0.1435
CNAG_07316	3657	2390	1755	1400	1890	1166	2593	2908	1986	1540	1504	1385	1985.97	2496	1476	0.592	-0.757	3.35689846456252e-06	6.96222794699174e-05	0.0183	0.0172	0.0186	0.0186	TRUE	0.3048
CNAG_05793	2899	1944	1969	1487	1882	1294	2056	2365	2228	1636	1497	1538	1886.54	2216	1557	0.703	-0.509	3.36722768801063e-06	6.96235920124638e-05	0.0031	0.0174	0.0081	0.0081	TRUE	0.0496
CNAG_03348	5107	3301	2718	2094	2957	2022	3622	4016	3075	2303	2352	2403	2961.9	3571	2353	0.659	-0.602	3.54939274639922e-06	7.22882330512898e-05	0.0084	0.0164	0.0118	0.0118	TRUE	0.1782
CNAG_07752	7266	4802	4630	3721	4285	2939	5153	5842	5239	4093	3409	3492	4537.95	5411	3665	0.677	-0.562	3.54586329715794e-06	7.22882330512898e-05	0.0073	0.0157	0.0104	0.0104	TRUE	0.127
CNAG_04027	44753	21919	18111	9528	18076	13416	31736	26668	20492	10480	14380	15941	19949.6	26299	13600	0.517	-0.951	3.90822496090833e-06	7.89086282498578e-05	0.0442	0.0148	0.0306	0.0306	TRUE	0.1498
CNAG_05747	3441	2188	1979	1518	2145	1484	2440	2662	2239	1670	1706	1763	2080.14	2447	1713	0.7	-0.514	3.90936288586733e-06	7.89086282498578e-05	0.0034	0.0171	0.0084	0.0084	TRUE	0.0704
CNAG_05236	6090	3846	3425	2728	3846	2526	4319	4679	3875	3001	3060	3001	3655.83	4291	3021	0.704	-0.506	4.03912252343869e-06	8.10453519347965e-05	0.004	0.016	0.0084	0.0084	TRUE	0.0868
CNAG_02508	910	371	649	276	420	264	645	451	734	304	334	314	463.74	610	317	0.519	-0.945	4.36967198640894e-06	8.74192195039099e-05	0.0298	0.026	0.0281	0.0281	TRUE	0.3334
CNAG_03199	1239	768	440	318	493	244	879	934	498	350	392	290	557.13	770	344	0.447	-1.162	4.69551342417777e-06	9.33870147881925e-05	0.0649	0.0241	0.0443	0.0443	TRUE	1.1255
CNAG_01615	2965	1624	1635	1340	1724	1157	2103	1976	1850	1474	1372	1375	1691.44	1976	1407	0.711	-0.491	4.86774522049217e-06	9.65293803666021e-05	0.0024	0.0177	0.0077	0.0077	TRUE	0.0388
CNAG_02812	7794	4115	4579	3635	4902	3296	5527	5007	5181	3998	3900	3916	4588.17	5238	3938	0.752	-0.412	5.14889394240219e-06	0.00010121680787644	0.001	0.0157	0.0057	0.0057	TRUE	0.0287
CNAG_02097	1953	1391	1512	967	1319	904	1385	1692	1711	1064	1049	1074	1329.21	1596	1062	0.666	-0.586	5.40867591735577e-06	0.000105710778304054	0.0067	0.0186	0.0112	0.0112	TRUE	0.1653
CNAG_04112	4188	2435	2323	1866	2650	1575	2970	2963	2628	2053	2108	1871	2432.17	2854	2011	0.705	-0.505	5.6291979422985e-06	0.000109077772699053	0.0036	0.0168	0.0085	0.0085	TRUE	0.0575
CNAG_06664	2917	1964	1596	1289	1655	1111	2069	2390	1806	1418	1317	1320	1719.75	2088	1352	0.647	-0.627	5.71331746214138e-06	0.000110392361903826	0.0098	0.0177	0.0132	0.0132	TRUE	0.1625
CNAG_00496	2092	1345	1315	954	1443	893	1483	1636	1488	1049	1148	1061	1311.04	1536	1086	0.708	-0.498	5.89218402848716e-06	0.000113524977503409	0.0021	0.0186	0.0079	0.0079	TRUE	0.0388
CNAG_02751	39209	19843	10205	9878	8987	5459	27804	24142	11547	10865	7150	6487	14665.75	21164	8167	0.386	-1.374	6.2603147714512e-06	0.000119598464168964	0.1228	0.0149	0.0666	0.0666	TRUE	0.6088
CNAG_02814	40228	22899	18264	15802	18364	12901	28527	27860	20665	17382	14609	15329	20728.77	25684	15773	0.614	-0.703	6.36923205599153e-06	0.000121070559790593	0.0185	0.0148	0.0175	0.0175	TRUE	0.3575
CNAG_05873	2348	882	704	512	684	419	1665	1073	797	563	544	498	856.65	1178	535	0.454	-1.14	6.74131471225769e-06	0.000126998878829255	0.0708	0.0207	0.0448	0.0448	TRUE	0.3031
CNAG_01529	2702	1480	1485	1107	1693	969	1916	1801	1680	1218	1347	1151	1518.81	1799	1239	0.689	-0.538	7.22576755914072e-06	0.000135373357972631	0.0043	0.0181	0.0097	0.0097	TRUE	0.0715
CNAG_01585	7479	3883	2737	2454	2226	1572	5304	4724	3097	2699	1771	1868	3243.8	4375	2113	0.483	-1.051	7.33531456835296e-06	0.000136815738611792	0.0628	0.0162	0.0392	0.0392	TRUE	0.492
CNAG_01543	2495	1516	1301	1063	1439	890	1769	1844	1472	1169	1145	1058	1409.56	1695	1124	0.663	-0.593	7.55011364788855e-06	0.000139904018469891	0.007	0.0183	0.0119	0.0119	TRUE	0.1585
CNAG_05181	6083	3552	2595	1989	2972	1914	4314	4322	2936	2188	2364	2274	3066.3	3857	2275	0.59	-0.761	7.69847114930522e-06	0.000142264390557461	0.0216	0.0163	0.0205	0.0205	TRUE	0.5296
CNAG_04322	25850	13572	9924	8821	9474	6308	18331	16512	11229	9703	7537	7495	11801.21	15357	8245	0.537	-0.897	7.75612631613077e-06	0.00014294034966304	0.0404	0.015	0.0289	0.0289	TRUE	0.5595
CNAG_01518	2194	1497	1471	1103	1503	944	1556	1821	1664	1213	1196	1122	1428.7	1680	1177	0.701	-0.512	8.15793976985021e-06	0.000149586942219672	0.0034	0.0183	0.0088	0.0088	TRUE	0.0644
CNAG_03039	4887	2950	2596	2204	2815	1801	3466	3589	2937	2424	2239	2140	2799.29	3331	2268	0.681	-0.555	8.16089186394554e-06	0.000149586942219672	0.0069	0.0165	0.0108	0.0108	TRUE	0.129
CNAG_03329	1650	1229	1094	758	1112	695	1170	1495	1238	834	885	826	1074.57	1301	848	0.653	-0.615	8.79790221220958e-06	0.000159966146925484	0.0079	0.0195	0.0128	0.0128	TRUE	0.2028
CNAG_04637	16637	11410	11928	9033	10318	7210	11798	13882	13496	9936	8208	8567	10981.26	13059	8904	0.682	-0.552	9.79918805641716e-06	0.000176281414850454	0.0087	0.0151	0.0112	0.0112	TRUE	0.1256
CNAG_02325	2019	1052	1000	799	1073	701	1432	1280	1131	879	854	833	1068.09	1281	855	0.667	-0.585	1.01531656412229e-05	0.000182166056557603	0.0067	0.0195	0.0116	0.0116	TRUE	0.1304
CNAG_05060	1943	1437	1384	1005	1240	847	1378	1748	1566	1105	986	1006	1298.42	1564	1032	0.661	-0.598	1.03465602141819e-05	0.000185146098608395	0.0077	0.0186	0.0124	0.0124	TRUE	0.1335
CNAG_00920	3527	2652	2553	1887	2056	1350	2501	3227	2889	2076	1636	1604	2321.95	2872	1772	0.617	-0.697	1.05821912875058e-05	0.000188368559873659	0.0184	0.0169	0.0176	0.0176	TRUE	0.2535
CNAG_06140	12181	8795	10113	6659	7682	4729	8638	10700	11443	7325	6111	5619	8306.03	10260	6352	0.619	-0.692	1.08603265986203e-05	0.000191809205707923	0.0194	0.0152	0.0177	0.0177	TRUE	0.2345
CNAG_02000	7159	3266	3393	2687	3479	2217	5077	3974	3839	2956	2768	2634	3541.16	4297	2786	0.648	-0.626	1.26354477262796e-05	0.000220292047505472	0.0137	0.0161	0.0145	0.0145	TRUE	0.3091
CNAG_06616	2739	1499	1565	1296	1626	1075	1942	1824	1771	1426	1294	1277	1588.88	1846	1332	0.721	-0.471	1.31466225701104e-05	0.000228616395565355	0.002	0.0179	0.0078	0.0078	TRUE	0.0448
CNAG_00091	121211	58624	30553	30708	27807	17720	85954	71325	34570	33778	22122	21055	44800.67	63950	25652	0.401	-1.318	1.44870798833104e-05	0.000250003500683489	0.1235	0.0147	0.0665	0.0665	TRUE	0.3639
CNAG_06998	23547	13703	14178	12154	15853	10411	16698	16672	16042	13369	12612	12371	14627.19	16471	12784	0.776	-0.366	1.47479447447976e-05	0.000253859292536084	0.001	0.0149	0.0051	0.0051	TRUE	0.0196
CNAG_04640	70255	39255	38468	32498	45177	29192	49820	47760	43526	35747	35941	34687	41246.49	47035	35458	0.754	-0.408	1.55785586720278e-05	0.000266802487155789	0.0025	0.0147	0.0064	0.0064	TRUE	0.0522
CNAG_04587	46480	21525	13158	11437	14462	9370	32960	26188	14888	12580	11505	11134	18209.31	24679	11740	0.476	-1.072	1.63367990039128e-05	0.000275702065905209	0.0704	0.0149	0.0445	0.0445	TRUE	0.2092
CNAG_03347	12042	7132	7894	4451	8431	4822	8539	8677	8932	4896	6707	5730	7246.87	8716	5778	0.663	-0.593	1.75445301075334e-05	0.000293795069603189	0.0124	0.0153	0.0136	0.0136	TRUE	0.2426
CNAG_01628	53286	29274	31545	26772	33730	21807	37787	35616	35692	29448	26834	25912	31881.51	36365	27398	0.753	-0.409	2.03442122183026e-05	0.000337345836832587	0.0028	0.0147	0.0066	0.0066	TRUE	0.0524
CNAG_01391	5488	3865	3954	2324	3895	2625	3892	4702	4474	2556	3099	3119	3640.33	4356	2925	0.672	-0.574	2.05671913407632e-05	0.000339383678036632	0.0101	0.016	0.0128	0.0128	TRUE	0.147
CNAG_05167	26505	14727	11943	10792	11735	7501	18795	17918	13513	11871	9336	8913	13390.96	16742	10040	0.6	-0.738	2.06421024455964e-05	0.000339793055305909	0.0269	0.015	0.0216	0.0216	TRUE	0.348
CNAG_01038	2543	1355	1229	940	1323	958	1803	1649	1391	1034	1053	1138	1344.54	1614	1075	0.665	-0.588	2.12449546552332e-05	0.000348869933345743	0.0085	0.0185	0.013	0.013	TRUE	0.1765
CNAG_01942	1901	1115	1178	945	1086	797	1348	1357	1333	1039	864	947	1147.99	1346	950	0.705	-0.504	2.14143129918143e-05	0.000349752580219563	0.003	0.0192	0.0092	0.0092	TRUE	0.0811
CNAG_04879	24045	14104	8210	7767	8258	5585	17051	17160	9289	8543	6570	6636	10874.9	14500	7250	0.5	-1	2.23348472288373e-05	0.000363249241980755	0.0602	0.0151	0.04	0.04	TRUE	1.2079
CNAG_03059	3121	1890	1572	1346	1721	1139	2213	2299	1779	1481	1369	1353	1749.07	2097	1401	0.668	-0.582	2.3408076401563e-05	0.00037798470037	0.0092	0.0176	0.013	0.013	TRUE	0.212
CNAG_03812	7205	4232	4908	3631	5070	3486	5109	5149	5553	3994	4033	4142	4663.5	5270	4056	0.77	-0.378	2.38360484571886e-05	0.00038307128112951	9e-04	0.0157	0.0055	0.0055	TRUE	0.0268
CNAG_05199	74736	46501	44796	38115	52057	34085	52997	56576	50686	41925	41414	40501	47349.71	53420	41280	0.773	-0.372	2.48311913044581e-05	0.000394391427229121	0.0017	0.0147	0.0056	0.0056	TRUE	0.0327
CNAG_04202	7439	3760	3280	2385	3835	2463	5275	4575	3711	2623	3051	2927	3693.67	4520	2867	0.634	-0.657	2.5141733607864e-05	0.000398390741421808	0.0175	0.016	0.0172	0.0172	TRUE	0.1637
CNAG_01043	38342	28433	25814	20566	24647	16418	27189	34593	29208	22622	19608	19508	25454.74	30330	20579	0.679	-0.56	2.54241760020054e-05	0.000400992468943257	0.0116	0.0148	0.0127	0.0127	TRUE	0.185
CNAG_06098	3367	2302	1993	1674	1955	1191	2388	2801	2255	1841	1555	1415	2042.54	2481	1604	0.647	-0.629	2.80010585952317e-05	0.000436559033087038	0.015	0.0172	0.0157	0.0157	TRUE	0.2008
CNAG_01526	8583	4317	3327	2807	3548	2541	6086	5252	3764	3088	2823	3019	4005.44	5034	2977	0.591	-0.759	2.85213726979097e-05	0.000442425525204728	0.028	0.0159	0.0234	0.0234	TRUE	0.2697
CNAG_03853	13221	8553	8833	7210	9171	6156	9375	10406	9994	7931	7296	7315	8719.53	9925	7514	0.757	-0.401	2.85730433558936e-05	0.000442425525204728	0.0023	0.0152	0.0065	0.0065	TRUE	0.0289
CNAG_04789	5899	3486	3107	2738	3197	1992	4183	4241	3516	3012	2543	2367	3310.32	3980	2641	0.663	-0.592	2.88801178510739e-05	0.000446161638419095	0.0126	0.0162	0.0141	0.0141	TRUE	0.1825
CNAG_03865	9363	6266	5652	4819	5848	3862	6640	7624	6395	5301	4652	4589	5866.71	6886	4847	0.704	-0.506	2.96377526828584e-05	0.000453731915790397	0.0075	0.0155	0.0104	0.0104	TRUE	0.1067
CNAG_07164	6555	3793	3542	3059	4030	2682	4648	4615	4008	3365	3206	3187	3838.08	4424	3253	0.735	-0.444	3.06548210931917e-05	0.000467193250907924	0.0034	0.016	0.0079	0.0079	TRUE	0.0821
CNAG_03584	4979	2887	3083	2380	3359	2394	3531	3512	3488	2618	2672	2845	3111.06	3510	2712	0.772	-0.373	3.09644707951595e-05	0.000470854351867201	5e-04	0.0163	0.0054	0.0054	TRUE	0.022
CNAG_00047	2334	1527	1199	1004	1340	815	1655	1858	1357	1104	1066	968	1334.73	1623	1046	0.645	-0.633	3.14868652294007e-05	0.000476660535682579	0.0131	0.0185	0.0159	0.0159	TRUE	0.2132
CNAG_00421	2936	2537	2425	1534	2090	1340	2082	3087	2744	1687	1663	1592	2142.46	2638	1647	0.625	-0.678	3.30541948837801e-05	0.000495959180756187	0.0185	0.017	0.0187	0.0187	TRUE	0.322
CNAG_02070	76188	37504	24157	21762	26906	17564	54027	45629	27333	23937	21405	20870	32200.32	42330	22071	0.521	-0.94	3.36652494968995e-05	0.000504012631540778	0.0547	0.0147	0.037	0.037	TRUE	0.3392
CNAG_01961	20615	12646	12522	10685	14593	9419	14619	15386	14168	11753	11609	11192	13121.21	14724	11518	0.782	-0.354	3.46466551349751e-05	0.000515293015625879	0.0011	0.015	0.0052	0.0052	TRUE	0.0188
CNAG_07719	10563	6112	6250	5268	7260	4918	7491	7436	7072	5795	5776	5844	6568.74	7333	5805	0.792	-0.337	3.54187824485348e-05	0.000524476381148391	4e-04	0.0154	0.0046	0.0046	TRUE	0.0118
CNAG_00139	19054	9724	6932	6278	7305	5047	13512	11831	7843	6906	5811	5997	8649.98	11062	6238	0.564	-0.827	3.74771256770845e-05	0.000551344612455503	0.0388	0.0152	0.0288	0.0288	TRUE	0.412
CNAG_05131	14295	7504	7030	5942	8139	5260	10137	9130	7954	6536	6475	6250	7747.01	9074	6420	0.707	-0.499	3.76715495565735e-05	0.00055300530106641	0.0073	0.0153	0.0104	0.0104	TRUE	0.1422
CNAG_02818	3623	2122	2079	1779	2227	1569	2569	2582	2352	1957	1772	1864	2182.68	2501	1864	0.745	-0.425	3.81640262117692e-05	0.000559024677685138	0.0019	0.017	0.0072	0.0072	TRUE	0.0326
CNAG_03079	3559	1755	1577	1176	1835	1163	2524	2135	1784	1294	1460	1382	1763.11	2148	1379	0.642	-0.64	3.98117390140762e-05	0.000581903478434192	0.0158	0.0176	0.0169	0.0169	TRUE	0.1438
CNAG_03227	5752	2837	2129	1693	2447	1643	4079	3452	2409	1862	1947	1952	2616.78	3313	1920	0.579	-0.787	4.09301407044384e-05	0.000595682863213522	0.0321	0.0166	0.0261	0.0261	TRUE	0.2382
CNAG_06706	519	436	429	274	290	164	368	530	485	301	231	195	351.81	461	242	0.526	-0.926	4.60754124174188e-05	0.00066064153702946	0.0368	0.0296	0.034	0.034	TRUE	0.4919
CNAG_00995	69191	39093	23237	22457	23051	17075	49065	47563	26292	24702	18338	20289	31041.51	40973	21110	0.515	-0.957	4.70424391937844e-05	0.00067025592985766	0.0602	0.0147	0.0398	0.0398	TRUE	1.2027
CNAG_04266	2623	1831	1835	1240	1855	1294	1860	2228	2076	1364	1476	1538	1756.88	2055	1459	0.711	-0.493	4.69823294387859e-05	0.00067025592985766	0.005	0.0176	0.01	0.01	TRUE	0.0846
CNAG_04989	2649	1529	1503	1214	1743	1150	1878	1860	1701	1335	1387	1366	1587.97	1813	1363	0.752	-0.412	4.78530017755281e-05	0.000678952004271196	0.0011	0.0179	0.0067	0.0067	TRUE	0.0353
CNAG_00046	9032	6213	6430	4841	6622	4412	6405	7559	7275	5325	5268	5242	6179.13	7080	5278	0.746	-0.423	4.84073644290183e-05	0.000683955719911671	0.0034	0.0154	0.0076	0.0076	TRUE	0.0855
CNAG_00465	12724	7051	5887	5396	5743	3560	9023	8579	6661	5935	4569	4230	6499.48	8088	4911	0.607	-0.72	4.83827412797326e-05	0.000683955719911671	0.0287	0.0154	0.0224	0.0224	TRUE	0.4048
CNAG_01234	6991	4160	3134	2784	3512	2326	4958	5061	3546	3062	2794	2764	3697.49	4522	2873	0.635	-0.654	4.97233987085286e-05	0.000701089584285324	0.0187	0.016	0.0185	0.0185	TRUE	0.4329
CNAG_04656	4816	2751	2312	2090	2409	1596	3415	3347	2616	2299	1916	1896	2581.66	3126	2037	0.651	-0.618	5.12421694644985e-05	0.000715070768123928	0.0156	0.0166	0.0164	0.0164	TRUE	0.2468
CNAG_04744	14056	6324	4242	4055	4228	2818	9967	7694	4800	4460	3364	3348	5605.62	7487	3724	0.497	-1.008	5.32181138339142e-05	0.000739600918077062	0.0742	0.0155	0.0446	0.0446	TRUE	0.144
CNAG_04970	4320	2385	2364	2046	2433	1475	3063	2902	2675	2251	1936	1753	2429.78	2880	1980	0.687	-0.541	5.44764217939826e-05	0.000755540066680553	0.0098	0.0168	0.0125	0.0125	TRUE	0.1721
CNAG_02796	2908	1989	1814	1417	1986	1350	2062	2420	2053	1559	1580	1604	1879.55	2178	1581	0.726	-0.462	5.5773015686323e-05	0.000770371878583793	0.0039	0.0174	0.0089	0.0089	TRUE	0.1129
CNAG_04386	8183	3078	2531	2293	2231	1391	5803	3745	2864	2522	1775	1653	3060.22	4137	1983	0.479	-1.061	5.68307355142262e-05	0.000781797258128767	0.0941	0.0163	0.0497	0.0497	TRUE	0.3601
CNAG_05845	8003	5177	6202	4376	5566	3441	5675	6299	7017	4813	4428	4089	5386.89	6330	4443	0.702	-0.51	5.74192179350841e-05	0.000786701284920687	0.0087	0.0156	0.0114	0.0114	TRUE	0.11
CNAG_00834	21530	11302	8272	7730	7754	5980	15268	13751	9360	8503	6169	7106	10025.78	12793	7259	0.567	-0.818	5.87877006420571e-05	0.000798994360229321	0.0417	0.0151	0.0297	0.0297	TRUE	0.5783
CNAG_06853	1609	843	565	465	658	410	1141	1026	639	511	523	487	721.34	935	507	0.542	-0.883	6.03725026631563e-05	0.000814008574675001	0.0441	0.0219	0.0334	0.0334	TRUE	0.7202
CNAG_07522	9761	4905	4286	3802	4617	3076	6922	5968	4850	4182	3673	3655	4874.85	5913	3837	0.649	-0.624	6.11110977764718e-05	0.000820703891326796	0.0181	0.0157	0.0173	0.0173	TRUE	0.1552
CNAG_01004	4751	3349	3455	2319	3556	2335	3369	4075	3909	2551	2829	2775	3251.2	3784	2718	0.719	-0.477	6.24967672953485e-05	0.000837654299994178	0.0057	0.0162	0.0099	0.0099	TRUE	0.1133
CNAG_05449	16366	11464	7329	6781	7212	5202	11606	13948	8293	7459	5738	6181	8870.57	11282	6459	0.572	-0.805	6.27666230873386e-05	0.000839531280493883	0.0411	0.0152	0.029	0.029	TRUE	0.185
CNAG_07347	59426	32431	31771	12430	35112	17048	42141	39457	35948	13673	27933	20257	29901.46	39182	20621	0.526	-0.926	6.28987138475716e-05	0.000839531280493883	0.063	0.0148	0.0386	0.0386	TRUE	0.4768
CNAG_05229	3079	1874	1485	1323	1637	1045	2183	2280	1680	1455	1302	1242	1690.49	2048	1333	0.651	-0.62	6.36857798783695e-05	0.000846895998304121	0.0148	0.0177	0.0167	0.0167	TRUE	0.2966
CNAG_04018	6323	3697	3335	2461	3819	2714	4484	4498	3773	2707	3038	3225	3620.89	4252	2990	0.703	-0.508	6.85851311445457e-05	0.000903192930917105	0.0082	0.016	0.0114	0.0114	TRUE	0.1175
CNAG_06811	54492	29809	35826	28496	34712	23540	38642	36267	40536	31345	27615	27971	33729.3	38482	28977	0.753	-0.409	7.13127216752165e-05	0.000935479455321699	0.004	0.0147	0.0076	0.0076	TRUE	0.0625
CNAG_04659	238922	92397	52544	41298	65801	43832	169426	112415	59452	45426	52348	52082	81858.35	113764	49952	0.439	-1.187	7.18496755366719e-05	0.00094070366696855	0.1199	0.0146	0.0645	0.0645	TRUE	0.1051
CNAG_07559	12079	7222	6023	5122	7351	4527	8566	8787	6815	5634	5848	5379	6838.05	8056	5620	0.698	-0.519	7.6150539935493e-05	0.000989373490119757	0.0096	0.0154	0.0123	0.0123	TRUE	0.2213
CNAG_06064	4098	2068	1970	1690	2201	1403	2906	2516	2229	1859	1751	1667	2154.68	2550	1759	0.689	-0.537	7.69192168215357e-05	0.000997449576450584	0.0097	0.017	0.0128	0.0128	TRUE	0.1826
CNAG_02423	3725	2609	2465	1835	2670	1803	2641	3174	2789	2018	2124	2142	2481.63	2868	2095	0.731	-0.452	7.76007221473848e-05	0.00100436659848008	0.0045	0.0167	0.009	0.009	TRUE	0.1052
CNAG_03974	6942	3817	3632	3222	3999	2454	4923	4644	4110	3544	3181	2916	3886.27	4559	3214	0.705	-0.505	7.87488284160977e-05	0.00101728486536757	0.0085	0.0159	0.0115	0.0115	TRUE	0.0977
CNAG_04994	1688	1178	1403	837	1229	807	1197	1433	1587	921	978	959	1179.16	1406	953	0.678	-0.56	8.26685508235746e-05	0.00106386738460243	0.0101	0.0191	0.0137	0.0137	TRUE	0.2082
CNAG_00938	2131	1196	1099	885	1317	800	1511	1455	1243	973	1048	951	1196.92	1403	991	0.706	-0.502	8.32011046159647e-05	0.00106667276277027	0.0059	0.019	0.0109	0.0109	TRUE	0.1186
CNAG_06087	3863	1837	1907	1309	2046	1468	2739	2235	2158	1440	1628	1744	1990.66	2377	1604	0.674	-0.569	8.50485604627633e-05	0.00108243413168822	0.0126	0.0172	0.0146	0.0146	TRUE	0.2174
CNAG_03249	12126	7651	7693	6619	8337	5587	8599	9309	8704	7281	6632	6639	7860.62	8871	6851	0.772	-0.373	9.00396458770933e-05	0.00113503508984841	0.0022	0.0153	0.0064	0.0064	TRUE	0.0367
CNAG_02577	13193	8830	5906	5039	6951	4650	9356	10743	6683	5543	5530	5525	7229.82	8927	5533	0.62	-0.69	9.35396135594347e-05	0.00117457461426482	0.0265	0.0153	0.0223	0.0223	TRUE	0.3152
CNAG_04545	1616	1244	1353	713	1197	794	1146	1514	1531	784	952	943	1145.06	1397	893	0.64	-0.643	9.36957927333042e-05	0.00117457461426482	0.0181	0.0192	0.0186	0.0186	TRUE	0.3026
CNAG_03946	4444	2361	1934	1750	2164	1311	3151	2873	2188	1925	1722	1558	2236.07	2737	1735	0.634	-0.658	9.44154420689744e-05	0.0011809922934153	0.0213	0.0169	0.02	0.02	TRUE	0.3729
CNAG_06355	1657	900	1045	822	1023	700	1175	1095	1182	904	814	832	1000.36	1151	850	0.738	-0.439	9.47267275063604e-05	0.0011809922934153	0.0013	0.0199	0.0081	0.0081	TRUE	0.0369
CNAG_01919	3737	1845	1767	1379	2017	1370	2650	2245	1999	1517	1605	1628	1940.57	2298	1583	0.688	-0.539	9.63842237977552e-05	0.0011950234109623	0.0101	0.0173	0.0132	0.0132	TRUE	0.2203
CNAG_02072	5323	3434	2904	2600	3142	2051	3775	4178	3286	2860	2500	2437	3172.51	3746	2599	0.694	-0.528	9.62475530659975e-05	0.0011950234109623	0.0105	0.0162	0.0129	0.0129	TRUE	0.1398
CNAG_02515	1898	918	1009	773	1100	708	1346	1117	1142	850	875	841	1028.52	1202	855	0.711	-0.492	0.000100720030744535	0.00124196954274444	0.005	0.0197	0.0105	0.0105	TRUE	0.1361
CNAG_04658	5747	2622	2021	1659	2450	1461	4075	3190	2287	1825	1949	1736	2510.34	3184	1837	0.577	-0.794	0.000104304424527551	0.00127919097133066	0.0405	0.0167	0.0297	0.0297	TRUE	0.1174
CNAG_01031	36223	18642	11259	11114	11782	8671	25687	22681	12739	12225	9373	10303	15501.36	20369	10634	0.522	-0.938	0.000104927762393228	0.00128451278799796	0.0646	0.0149	0.0421	0.0421	TRUE	0.6859
CNAG_01735	14575	7552	7554	6696	6328	4543	10336	9188	8547	7365	5034	5398	7644.76	9357	5932	0.634	-0.658	0.000113812508666639	0.00138081651838487	0.0268	0.0153	0.0208	0.0208	TRUE	0.5442
CNAG_06745	45719	25308	26417	22476	23724	18865	32421	30791	29890	24723	18874	22416	26519.03	31034	22004	0.709	-0.496	0.000113711503835074	0.00138081651838487	0.0098	0.0148	0.0119	0.0119	TRUE	0.1898
CNAG_02998	5140	3064	2693	2383	3065	2106	3645	3728	3047	2621	2438	2502	2996.96	3473	2520	0.726	-0.463	0.000117868148266175	0.00142492296174901	0.0059	0.0163	0.0101	0.0101	TRUE	0.1394
CNAG_06554	3278	2008	1489	1298	1799	1075	2325	2443	1685	1428	1431	1277	1764.77	2151	1379	0.641	-0.641	0.000122080976327431	0.00146540386097812	0.0191	0.0176	0.0195	0.0195	TRUE	0.4327
CNAG_02857	16283	10841	8055	7113	9154	6311	11547	13190	9114	7824	7282	7499	9409.32	11284	7535	0.668	-0.583	0.000128888152575178	0.00153894269500855	0.017	0.0151	0.0166	0.0166	TRUE	0.2226
CNAG_00522	25668	12907	8739	8666	8690	6306	18202	15703	9888	9532	6913	7493	11288.63	14598	7979	0.547	-0.872	0.000129676206967866	0.00154563099412314	0.0574	0.015	0.0373	0.0373	TRUE	0.3906
CNAG_03058	64238	31693	26949	25606	25502	16765	45553	38559	30492	28166	20288	19921	30496.48	38201	22792	0.597	-0.745	0.000130197335760786	0.00154911987917482	0.0403	0.0148	0.0273	0.0273	TRUE	0.1943
CNAG_00360	3534	2266	2181	1745	2485	1706	2506	2757	2468	1919	1977	2027	2275.71	2577	1974	0.766	-0.384	0.000132100894335927	0.00156647494284028	0.0016	0.0169	0.0068	0.0068	TRUE	0.0447
CNAG_02210	3339	1856	1805	1554	2126	1326	2368	2258	2042	1709	1691	1576	1940.74	2223	1659	0.746	-0.423	0.00013244423935643	0.00156760354505289	0.0033	0.0173	0.0083	0.0083	TRUE	0.0609
CNAG_06862	983	601	617	424	649	455	697	731	698	466	516	541	608.29	709	508	0.717	-0.481	0.000135738583832706	0.00160100708791898	6e-04	0.0233	0.0097	0.0097	TRUE	0.0576
CNAG_00516	1460	789	683	575	799	453	1035	960	773	632	636	538	762.41	923	602	0.652	-0.616	0.000137773186695328	0.0016165991429119	0.0144	0.0215	0.0174	0.0174	TRUE	0.2392
CNAG_04666	11738	6883	7028	6180	8202	5317	8324	8374	7952	6798	6525	6318	7381.77	8217	6547	0.797	-0.328	0.000137775627337522	0.0016165991429119	9e-04	0.0153	0.0052	0.0052	TRUE	0.0136
CNAG_03794	6133	3694	2750	2645	2735	1830	4349	4494	3112	2909	2176	2174	3202.44	3985	2420	0.607	-0.72	0.00013960561037169	0.00163309684214356	0.033	0.0162	0.0254	0.0254	TRUE	0.4465
